title,url,set,indegree,outdegree,pagerank
Empty title field,http://www.albanystamp.com/images/stamps/fsatc16a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc40a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc39-40ap.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc49-53.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc75a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc77.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc80.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc92.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc95.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc98.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc114.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fsatc130-1.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira326-34.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira335.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira336-44.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira345.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira336a-44a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira336b-44b.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira336c-44c.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira336abc-44abc.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira345a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira346-54.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira355.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira356a-64a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira356b-64b.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira356c-64c.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira356a-64c.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira356d-64d.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira365.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira365invert.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira368i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira416-22.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira422a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fuj425-31.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira425-31i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira432-8.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira692i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/fujeira692a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc209.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc248pi.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc260.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc308-8.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc314.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc326.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc328.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc348.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungaryc361.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/hungarycb36.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/indon1198.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/khor24-31.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea141-4.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea141-4imp.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea171-2a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea230-1.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea289.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea316-7.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea384.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea425.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nokorea708-10.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laosmi411.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laosmiblk61.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laosmi412.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laosmiblk64.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laos266-e.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laosblk53-54.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laosblk55-60.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laos684a-b.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/laosc104-5i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberia599-604i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberia623-8i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberia653-8i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberia663-8i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberia742-7i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberia800i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberiac193i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberiac196i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberiac200i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberiac201i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberiac209i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/liberiac212i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/macauholo.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/macauholoovpt.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malagasy566-9.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malagasyc111i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mali65.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic33-5.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic90-5.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic96-9.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic123-4.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic176i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic220-1i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic241-4i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/malic259i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama236.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama237-9.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama240.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama248-54.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama255.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama298-303.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama304.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/manama531a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mauritaniami479-80.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mauritania339-40i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mauritania352-3i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mauritaniac159i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mauritaniac176i.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mongolia2121-2.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/mongolia2170-73a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcal424.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc33.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc39.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc40.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc45a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc46.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc101.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc130.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc172-3.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/newcalc244.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/nz1225.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/niger389-90dss.jpg,[O],1,0,0.00045742138429013515
Empty title field,"http://www.albanystamp.com/images/stamps/niger389-90,c283-5pres.jpg",[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/polandnb23.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/ras295pi.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/ras295a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/ras584var.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/ras638var.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/ras638varss.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/rasexplosives.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/romania2137.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/romania2528.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/romaniac175.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/romaniac176.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/romaniac182a-3.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/romaniac185.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/romaniac188.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/russia1752.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/russia2732.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/rwanda130-5.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/rwanda136.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/rwanda136fdc.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah617g.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah617s.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah665-72.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah871-6spec.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah901.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah901a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah903.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah903a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah905.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah905a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah907.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah907a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah909.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah909a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah911.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah911a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah912agold.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah931-5.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/sharjah931-5proofs.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/somalic31.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/somalic36.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/somalic40a.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/somalic49.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/stpierrec26.jpg,[O],1,0,0.00045742138429013515
Empty title field,http://www.albanystamp.com/images/stamps/stpierrec29.jpg,[O],1,0,0.00045742138429013515
